,fecha,prices_bitcoin,market_caps_bitcoin,total_volumes_bitcoin,prices_ethereum,market_caps_ethereum,total_volumes_ethereum,prices_binancecoin,market_caps_binancecoin,total_volumes_binancecoin,prices_cardano,market_caps_cardano,total_volumes_cardano,prices_dogecoin,market_caps_dogecoin,total_volumes_dogecoin,prices_solana,market_caps_solana,total_volumes_solana,prices_polkadot,market_caps_polkadot,total_volumes_polkadot,prices_matic-network,market_caps_matic-network,total_volumes_matic-network,prices_litecoin,market_caps_litecoin,total_volumes_litecoin,prices_ripple,market_caps_ripple,total_volumes_ripple
836,2022-04-16,40450.379,770439827829.2395,15777789210.238447,3066.358,369787917596.8767,9063939048.316748,417.729,70352696631.83182,960255591.9764392,0.954,30647912429.836426,429049344.12627894,0.144,19107457607.2919,659526385.7512393,102.312,34194983211.01313,753838887.3536072,18.661,20627331273.634712,338970682.95782435,1.392,9576863010.124601,264674666.27823427,114.497,8024485382.087425,520120091.5888153,0.783,37740603800.122475,2670450010.076928
837,2022-04-17,39739.119,755627152747.4514,16627779441.567648,2995.719,360748880962.95123,9543306566.22193,407.527,68520314957.12335,887315102.6807246,0.917,29413227467.25513,466973239.0949684,0.139,18492097962.583187,684215539.9295919,100.443,33314012331.385365,1010545062.3745848,17.784,19583307840.980343,360271198.25218636,1.339,9201028260.084553,282771795.74967366,108.718,7620290319.365509,551054763.3958818,0.754,36281404230.41864,2325391322.8994355
838,2022-04-18,40833.538,776463403746.4385,30617039399.980103,3061.891,368758484169.854,18188817400.079117,416.924,70069289513.02328,1663405006.6422668,0.937,30056554133.196068,1046894124.5428251,0.14,18560726316.805576,902124403.9380971,102.265,34026715047.300804,1645729150.7199407,18.179,20073661890.904236,565624303.9900763,1.424,9771070453.240635,643820561.4004906,111.303,7802221294.782138,668538119.3721638,0.769,36961492294.77778,3253728969.0565476
839,2022-04-19,41498.122,789141783336.2104,22717772925.289574,3104.688,373782979942.61957,13472639207.148006,422.182,70963228669.50735,1684344617.8329713,0.953,30551736663.589764,715780087.2814221,0.143,18929050351.22202,711538762.1927351,108.541,36133130809.64366,1691707373.133408,18.891,20866279144.09492,450524783.6556457,1.428,9820290385.82698,517228519.80873644,113.8,7978091490.946065,541535568.9640622,0.775,37281016472.190475,2955754187.371688
840,2022-04-20,41397.22,787437397453.9304,24937668255.073463,3079.676,370910549448.9755,15155965878.384497,418.297,70312408958.09077,2041447597.7314599,0.937,30042032727.31392,759001703.42081,0.141,18680026272.03527,998383144.1761781,105.595,35158424198.86379,1664918521.578962,19.088,21075560676.450333,681706472.1225206,1.419,9750765125.776855,546046366.4115621,111.928,7847576071.458196,557424685.3533853,0.752,36163418569.87475,2968256967.5827117
841,2022-04-21,40528.541,770787243369.5001,32131220615.550182,2987.489,359917773311.257,20529419340.296413,405.008,68052602510.57242,1987149683.7801418,0.911,29145834793.02836,789238228.4975466,0.136,18101102923.60291,736241568.1744674,101.803,33918138036.798676,1757789782.5788085,18.185,20078291029.149815,610473534.433647,1.381,9477491240.121485,602080218.8092346,106.891,7495270070.090092,617882742.107301,0.733,35216094189.82071,3087161597.5612164
842,2022-04-22,39756.849,756144456297.8489,46022063018.95215,2967.085,357702343019.6129,16155619718.968117,407.298,68545771657.55915,1856696292.2618985,0.908,29120277968.189747,671459995.0565001,0.137,18114700373.050507,507868494.1894307,100.639,33613226147.45872,1204999233.8086708,18.319,20274065116.599762,500418741.45423335,1.399,9617251027.916168,1135720272.0759487,105.474,7396721181.211495,557230401.5257647,0.72,34640114391.674164,2970393681.8864107
843,2022-04-23,39561.78,752414150959.3553,15010797471.968071,2940.688,354358143094.8383,8633203957.82989,401.841,67564303331.415276,857943401.5593833,0.89,28579847077.376633,391087546.4628008,0.134,17808846816.197216,340031200.59491146,100.765,33668501950.9363,778991677.6991111,18.741,20796207821.715855,501125213.424789,1.366,9399762370.126825,451299536.2186927,105.34,7388045408.439403,392064540.088636,0.707,34027662045.8427,2370632000.882747
844,2022-04-24,39469.05,752446283899.8965,16778683767.597218,2922.902,352895958715.2752,9196851418.265764,399.069,67305356883.21876,1105869387.6978633,0.886,28439931064.51925,435930790.6698441,0.132,17539092687.942547,420602584.34732944,99.171,33192811336.931053,819713309.5195763,18.161,20144224683.236816,431280288.52969056,1.343,9264903716.230545,379225603.11411303,104.583,7353852322.292775,406301974.92717373,0.699,33679276496.51442,2137895120.5772305
845,2022-04-25,40488.878,770112436973.4149,32883645913.964718,3008.336,362590296737.94165,22037549638.799118,404.607,68052709104.909424,1913307233.8091278,0.899,28810400546.189293,1092611693.058392,0.157,20889819622.945736,4527900913.174832,101.293,33812175574.169964,1553588587.2853208,18.128,20042103389.29254,640029499.7165745,1.353,9300396707.2774,655748353.1022401,104.668,7342458470.66421,699296587.6698011,0.696,33457536154.78493,3506826551.6426578
846,2022-04-26,38134.215,725434540422.046,31053018153.386673,2806.749,338098235743.8579,17750798288.906208,385.028,64737401506.33148,1075313404.2201037,0.828,26572384250.95359,937366070.2346098,0.138,18349006707.824966,4019215672.9756365,95.713,31900244698.208424,1216992668.6442692,16.611,18334870751.213654,608182597.014722,1.243,8512194352.923492,532313339.4581906,98.472,6905588552.7946,565465024.1675338,0.642,30899259597.563015,3080452315.2575903
847,2022-04-27,39237.949,746473028158.29,28170490245.865635,2889.592,348355348857.35516,17036298768.907473,391.286,65776057225.10052,1395387038.3115418,0.841,26970724275.016724,861148771.4233253,0.14,18520301626.48391,1661317302.8086133,98.368,32839728894.8058,1141929423.6020868,16.938,18737295016.70675,466016977.0009809,1.258,8637659302.09122,478611677.5622,100.515,7044347418.948979,587252051.4662408,0.653,31365628078.428024,2764376399.572286
848,2022-04-28,39741.767,756090806420.8264,31484572271.03238,2932.455,353388170472.60077,18249410920.251778,406.327,68164491595.67788,2003276231.7060096,0.843,27003290038.699406,766789277.9472404,0.137,18195861479.252583,1026788016.2304535,98.005,32699186204.272743,1172675512.7221277,16.983,18764543676.722324,469832988.98866826,1.238,8490435102.55887,421890229.1431565,103.106,7233137789.767229,698782310.8623973,0.644,30955595874.83909,2514240505.1122065
849,2022-04-29,38650.55,735829877665.6912,27758348826.409065,2817.49,340291788026.5969,17902735173.807156,392.964,66152617932.25558,1914673120.4916348,0.806,25935835072.437836,794628783.3191725,0.135,17933830962.139313,1405254788.6529295,94.095,31459421205.330902,1226739530.418352,16.174,17863328168.972263,447859503.00437444,1.141,7860500995.767163,590817901.3645763,100.369,7058953673.112801,736644475.6022329,0.612,29487384901.930927,2822183431.598716
850,2022-04-30,37820.612,719611115951.2947,20955789685.355682,2738.174,330211251741.10095,12618462103.401344,378.735,63862082109.34614,1369438095.1543453,0.758,24181808100.757812,787135961.9484397,0.128,16949333837.117989,852597769.9959106,85.303,28318851858.6442,1165702569.1965828,14.57,16077408003.321634,533768189.4936618,1.04,7104638793.49721,527470696.872959,96.067,6741792114.121952,495256548.9332066,0.588,28276768858.64577,2317425481.0298395
851,2022-05-01,38537.655,733294957352.5364,24857664487.014507,2832.513,341626180826.6119,14489173444.820097,390.865,65644187988.487114,1747249741.6637166,0.79,25340561982.793995,861447579.8262467,0.133,17649776135.15511,923530249.1520077,89.738,30026659597.990982,1353041268.675068,15.419,17115974747.519098,566782282.6168377,1.102,7579995719.761741,687161357.6233089,99.562,6988663597.435838,501504213.391204,0.609,29306510542.64941,2519502423.7075987
852,2022-05-02,38561.565,733787526677.6703,29825308569.42226,2861.372,345080135066.0433,17701813870.710365,389.805,65520745450.58815,1150913812.8750987,0.783,25069143084.12341,738951709.0952619,0.131,17399350034.08669,717964010.5500077,87.605,29293697485.51745,1159472392.7641306,14.993,16595396688.372225,538576541.4047321,1.077,7388717183.0204315,654214298.6506163,100.738,7071929146.743919,544476247.5778068,0.614,29560017164.350986,2835507497.2230244
853,2022-05-03,37758.496,718542028695.8999,23070122642.32804,2786.047,336655132684.7217,12836324477.777216,383.71,64548901391.76938,1231287145.0026062,0.773,24780988986.160595,595809898.2305807,0.13,17210184949.768993,515582300.5745336,85.881,28715318659.659317,948338116.737006,14.727,16336234645.316235,375587076.85691464,1.076,7390559745.466271,490318489.82448757,99.439,6983388525.509901,456809364.0706662,0.605,29175409587.88523,2607753844.4429827
854,2022-05-04,39699.024,755764276888.7715,31748901527.20592,2942.052,355229761723.3485,17336934449.712643,402.62,67720818327.89634,1688036565.0797029,0.896,28751156734.12401,1380775100.6168277,0.136,17998354158.505836,761020546.6238395,92.821,30994771499.55642,1327465205.0892406,16.292,18086809036.753685,604596716.3630756,1.171,8030355470.963219,668850015.2076502,106.297,7452459936.749582,680625468.0074085,0.648,31335585499.299335,3128110704.4090395
855,2022-05-05,36612.23,696020943881.887,37402043365.58407,2753.937,332103738939.991,20868783132.923206,379.212,63635450816.209496,2539500897.383408,0.793,25432773607.18915,1660085406.1522262,0.129,17071972003.639244,1120915222.8812563,84.622,28284214619.368317,1637132124.7174425,14.599,16139787079.44338,770366270.3320502,1.066,7314940089.781125,638399466.2618634,97.051,6815194463.222593,773199096.1232326,0.6,29028787892.059036,3128274793.044598
856,2022-05-06,36116.394,687093350325.4445,32223287014.454002,2699.707,325971900416.40796,20516541977.493565,379.817,63931869616.4675,1879809067.8329954,0.786,26584156717.79846,1197670447.3587244,0.128,17045855793.431873,873092355.0140808,81.76,27380670118.60705,1446023145.0954676,14.356,15902171731.291216,666420063.0669165,1.044,7187279644.421294,649216084.5257231,96.818,6813705615.754961,663924448.4741758,0.604,29205373000.255188,2951960307.5796337
857,2022-05-07,35573.31,678702448510.6605,19130720394.98043,2641.229,319030900103.94275,12528069434.498928,366.256,61694401854.02236,1484663429.2283075,0.764,25894707553.5098,715282757.3563074,0.128,16961587503.908892,713079409.8396207,79.191,26603063057.69169,1090782916.94857,13.8,15342351275.278414,435899397.53231937,1.022,7041795695.842161,529716455.68130225,94.523,6654871681.642213,464312061.6999172,0.584,28191797295.962685,2102170369.3648608
858,2022-05-08,34070.312,648514321641.9902,30810576501.52256,2517.83,304412453306.29724,20582973186.12796,355.666,59770459493.14467,1768055683.05187,0.741,25075364017.607323,994024088.1894656,0.124,16480886904.10508,674369604.0562446,74.922,25191538889.48352,1351838825.944728,13.229,14693132680.216925,587559187.9237889,0.974,6696374328.856433,484340945.9630214,93.973,6605705093.816359,649055677.7409596,0.567,27408643527.874832,2376686424.225748
859,2022-05-09,30269.587,576197842487.6378,58369928594.32748,2249.891,271594796946.79037,34392685561.846504,301.284,50859142819.52243,3164346808.261889,0.616,20913667251.20072,2106558355.2155027,0.105,13940613503.84422,1201778222.9297488,63.591,21563497316.93072,2515612885.9428644,10.801,12052264545.716862,1221147645.002189,0.826,5684212091.565605,966588420.180273,77.629,5453577954.083182,1074324210.033254,0.495,23917472370.21285,3820425216.9702215
860,2022-05-10,31026.934,590644412746.6844,54071363210.08785,2344.798,283082341315.2594,36844564808.016556,318.958,53628718914.42993,4423139725.452738,0.629,21201814151.975883,2117411074.7098064,0.108,14356655182.113955,1520357821.446496,66.732,22405510212.754276,3263209052.6573524,11.325,12523107067.912542,1373396700.0395489,0.891,6106093771.12531,1523427585.2223043,80.204,5623187760.881976,1603321468.7019892,0.515,24901058481.377224,4449610449.6001625
861,2022-05-11,28913.488,549294001873.1765,65985702701.50493,2080.91,250066823474.8895,46548009611.49195,269.007,44475852347.89696,2297689496.5699925,0.516,16938551696.595608,2453060222.833718,0.084,11245628695.393831,2304138532.4479313,50.321,16302314327.382017,3882793179.2718267,8.901,9740921015.694233,2052805582.575399,0.664,4278135543.642989,1869353657.0249135,66.447,4717884226.109748,1828243908.0730658,0.417,20236495510.39983,5654427177.473948
862,2022-05-12,29126.116,555266177876.6213,61338080283.57989,1966.699,238137944005.85858,41621733327.158905,269.773,45445655852.13465,5267479590.191646,0.475,16116047160.540085,2590169979.449191,0.083,11029602361.959702,2076228998.7972791,44.649,15038211406.02383,3786283031.466092,8.769,9672794814.103233,1330860993.6132805,0.602,4154826688.910197,1123279236.953845,64.375,4514362713.304638,1780319203.4021468,0.388,18743633948.127808,5171860945.698974
863,2022-05-13,29310.729,558053182541.2809,71541696924.39926,2010.214,243391440608.9294,23979529161.232746,291.055,49020764852.40805,2677455045.457183,0.53,17889561170.318428,1791950376.7542849,0.088,11736356239.38597,1164592182.5169702,48.605,16446880063.642275,2460641108.5750523,10.488,11547696159.158506,1485101669.9979768,0.665,4585487676.927218,865464960.3947297,67.789,4764135481.639052,18350385301.59252,0.422,20468064488.24979,20446959910.483803
864,2022-05-14,30189.333,573777699744.01,25759546763.688618,2064.229,249319115268.20465,14395772634.811949,298.359,49702725963.90215,1555815081.067778,0.541,18236404472.773064,975136542.4123154,0.09,11957938633.761251,669763901.5580362,52.537,17710082184.40001,1495503985.9666162,11.376,12731953528.881876,1032886423.6067917,0.687,4716401934.6621685,568603150.7236118,69.18,4862403608.180924,1042612109.0744971,0.43,20788390700.981167,3004143500.290736
865,2022-05-15,31319.309,596346266888.6597,22948123704.172672,2147.047,259350256988.01163,14395455889.043333,311.976,52549787608.41154,1727805539.1303713,0.598,20211047769.939224,922868708.5418024,0.093,12361302619.217285,523850917.2153835,58.845,19795956495.33785,1436230716.4213793,11.801,13088251956.97884,737142046.4429593,0.736,5036766006.619186,459856541.8717603,71.525,5027705637.105439,643863699.6980349,0.448,21676314969.990356,2107871027.0035691
866,2022-05-16,29923.607,569801943005.2971,28418179221.125336,2025.889,244741893933.73114,20068743681.95205,298.166,50065379602.77897,1684110716.251434,0.557,18840988244.349674,1094571216.4104033,0.088,11674489610.3266,542894376.7900797,53.649,18091955633.77028,1827404198.1845071,10.662,11874243350.516064,679048385.0595918,0.676,4654880111.7871895,525639050.7279157,67.257,4727063471.025696,612302827.5706625,0.424,20475828597.591156,2480176431.6243024
867,2022-05-17,30502.193,581272773175.8237,24964703223.57502,2095.179,253640825085.77072,17005002529.405003,306.536,51662703575.09275,1584146318.300808,0.579,19627472575.983555,826573979.047094,0.09,12003154911.17851,534208059.6922679,57.42,19373241293.241146,1508263415.4674506,11.054,12319610110.939802,589327512.4078904,0.729,5026948744.399859,571446482.9025509,72.963,5131419406.439527,696148340.6210535,0.439,21206918515.01422,2261832657.6180253
868,2022-05-18,28772.201,547927169401.20306,26219431165.241817,1915.177,232056327519.7834,15892119501.206236,288.249,48512726765.68842,1487684738.3119953,0.507,17162201162.922491,806419307.0242981,0.084,11164647985.005589,440619370.1333325,49.762,16804431123.837723,1511110400.9093611,9.517,10641628789.46398,664994046.9796052,0.626,4323957131.632869,466957355.59675884,66.163,4652219478.740787,639768020.25216,0.406,19667366546.451973,2023407675.91126
869,2022-05-19,30382.406,578678245847.8763,29190056577.430664,2023.848,244359004842.60373,17828306698.714794,307.63,51737725724.41182,1444186202.1248186,0.535,18099222175.634266,830096519.4678719,0.087,11561042354.426256,498192659.6876258,52.332,17743141448.602818,1653750850.1835728,10.072,11217941457.897118,664760747.256002,0.662,4554366760.730889,525568543.9346489,72.254,5083330267.99783,691507684.5789115,0.422,20386508123.763515,2149785235.1761374
870,2022-05-20,29256.813,557201657280.7389,25980877919.56809,1963.991,237366807798.8157,14638100162.773735,302.908,50943276041.32551,1752120030.7295442,0.518,17533911904.7754,634853511.547018,0.085,11219266963.979424,404780036.95007163,49.585,16857955013.649868,1528688330.072058,9.696,10809968711.678555,474118252.2812381,0.636,4379667797.751957,379578756.4770032,68.707,4832082095.14123,635684580.6091845,0.411,19911044580.081833,2246730608.8392916
871,2022-05-21,29491.508,561696351558.8424,13561006428.368963,1978.147,239102942424.56775,7551508571.492984,312.815,52595859004.497536,1312260645.3703418,0.529,17907559108.18683,356628251.0442333,0.085,11215241586.79627,255278028.95808345,50.344,17117178967.638582,834922127.3080446,9.997,11157329579.411272,281874137.5877274,0.65,4475487697.49877,247634845.3733054,69.757,4906422893.112631,355446587.7958066,0.415,20075698416.052597,1374886935.528266
